246 0.988862 1.38676
247 -1.83998 1.2926
248 1.92496 1.2708
249 -1.99235 1.13572
250 -0.316828 1.46121
251 2.30751 1.4088
252 0.729792 1.24034
253 2.54492 1.73492
254 -3.15936 1.23873
255 -2.13674 1.68996
256 2.46544 2.06692
257 -0.848296 1.12587
258 -0.770374 1.93646
259 1.29952 1.54257
260 0.549928 1.61603
261 -1.25342 1.33503
262 -0.241025 1.50535
263 1.3315 1.48609
264 3.58431 1.59854
265 0.80821 1.40771
266 -2.61849 1.56827
267 0.870473 1.31604
268 -2.07381 1.97992
269 2.59781 1.37955
270 -1.65211 1.48868
271 3.31369 1.62044
272 0.365323 1.28689
273 -2.82809 1.58152
274 -1.14353 1.50009
275 0.711578 1.95745
276 2.07846 1.39369
277 0.7002 1.73251
278 -0.73385 1.44183
279 0.673488 1.53105
280 1.59406 1.99344
281 3.13548 1.9146
282 0.0187375 1.67955
283 0.577103 1.6551
284 0.874887 1.17555
285 -0.541665 1.53507
286 1.03315 1.611
287 1.10492 1.39947
288 2.26483 1.44015
289 0.656764 1.47234
290 -1.37884 1.74893
291 1.80568 1.84233
292 -1.51437 1.69489
293 1.25079 1.55069
294 -2.51277 1.6171
295 -0.144328 1.65489
296 1.65304 1.54598
297 1.77237 1.23043
298 1.34096 1.90713
299 0.312149 0.00365908
